id,title,description,product_type,link,image_link,price
"365879","Lecomble & Schmitt Grupo EV2 - 12V","Grupo EV2 - 12VGrupos hidr&aacute;ulicos piloto autom&aacute;ticos, no reversiblesDotados de una electrov&aacute;lvula y un dep&oacute;sito de aceiteAjuste del caudal mediante un tornillo Variantes y especificaciones Referencia Modelo Peso (kg) 2200409 2 - 12V 9.22 2200980 2 - 24V 1 2200844 3 - 12V 11.82 2200981 3 - 24V 9.76","Motonautica > Volantes y Direccion > Direcciones Lecomble & Schmitt","https://www.francobordo.com/lecomble-y-schmitt-grupo-ev2-12v-p-365879.html","https://www.francobordo.com/images/productos/lecomble-schmitt-grupo-ev2-12v-365879.jpg","2.460,35 EUR"
"365878","Lecomble & Schmitt Kit de juntas para bomba 20 CT HB (antes del 03-04-2007)","Kit de juntas para bomba 20 CT HB (antes del 03-04-2007)Los repuestos hidráulicos Lecomble & Schmitt son componentes originales genuinos diseñados para mantener el rendimiento, seguridad y fiabilidad del sistema de dirección de tu embarcación. Fabricados según las especificaciones originales, estas piezas ofrecen un ajuste preciso y funcionamiento fiable, ayudando a garantizar una respuesta suave de la dirección y durabilidad a largo plazo en entornos marinos exigentes. Elegir piezas originales ofrece la mejor relación calidad-precio al reducir problemas de compatibilidad, minimizar tiempos de parada y proporcionar confianza de que tu sistema de dirección sigue funcionando como se espera.Variantes y especificacionesReferenciaModeloPeso (kg)12021020 CT HB (antes del 03-04-2007)0.0112006009 CT HB112022636 /30 HB CAR1","VDM Nuevos > Entorno del Motor","https://www.francobordo.com/lecomble-y-schmitt-kit-de-juntas-para-bomba-20-ct-hb-antes-del-03-04-2007-p-365878.html","https://www.francobordo.com/images/productos/lecomble-schmitt-kit-de-juntas-para-bomba-20-ct-hb-365878.jpg","74,65 EUR"
"365877","Lecomble & Schmitt Purga rápida Ø5","Purga rápida Ø5Los repuestos hidráulicos para dirección Lecomble & Schmitt son componentes originales genuinos diseñados para mantener el rendimiento, seguridad y fiabilidad del sistema de dirección de su embarcación. Fabricados según las especificaciones originales, estas piezas ofrecen un ajuste preciso y funcionamiento fiable, ayudando a garantizar una respuesta suave de la dirección y durabilidad a largo plazo en entornos marinos exigentes. Elegir piezas originales ofrece la mejor relación calidad-precio al reducir problemas de compatibilidad, minimizar tiempos de inactividad y proporcionar confianza de que su sistema de dirección continúa funcionando como se pretende.Variantes y especificacionesReferenciaModelo1205639rápido ø51200260VHM","VDM Nuevos > Entorno del Motor","https://www.francobordo.com/lecomble-y-schmitt-purga-rapida-5-p-365877.html","https://www.francobordo.com/images/productos/lecomble-schmitt-purga-r-pida-5-365877.jpg","7,30 EUR"
"365876","Lecomble & Schmitt Bomba 70 CT + CAR","Bomba 70 CT + CARBomba 70 CT CARVariantes y especificacionesReferenciaModeloCilindradaCanalización mínimaPesoVolumenDiámetro máximo de la ruedaPeso (kg)220008870 CT + CAR70 cm3/t10×12 mm5,5 kg660 cm3∅1000 mm6.5220019470 CT + EMB—————5220048990 CT + CAR90 cm3/t10×12 mm5,5 kg660 cm3∅1000 mm6.66220049490 CT + EMB90 cm3/t10×12 mm5,5 kg660 cm3∅1000 mm6.47","VDM Nuevos > Entorno del Motor","https://www.francobordo.com/lecomble-y-schmitt-bomba-70-ct-car-p-365876.html","https://www.francobordo.com/images/productos/lecomble-schmitt-bomba-70-ct-car-365876.jpg","1.339,75 EUR"
"365875","Lecomble & Schmitt Cilindro hidráulico VHM DT - APD","Cilindro hidr&aacute;ulico VHM 80 DT y 90 DTCilindro hidr&aacute;ulico VHM  DT APD Variantes y especificaciones Referencia Modelo Par m&aacute;ximo Curso Presi&oacute;n m&aacute;xima Volumen Hilo para cabo de mecha &Aacute;ngulo total del tim&oacute;n Peso (kg) 2202700 80 DT 600 m.kg 300 mm 60 bars 1167 cm3 260 mm 70&deg; 31 2202699 90 DT - APD 840 m.kg 300 mm 60 bars 1567 cm3 260 mm 70&deg; 30 2202840 90 DT C400 1000 m.kg 400 mm 60 bars 2090 cm3 350 mm 70&deg; 42","Motonautica > Volantes y Direccion > Direcciones Lecomble & Schmitt","https://www.francobordo.com/lecomble-y-schmitt-cilindro-hidraulico-vhm-dt-apd-p-365875.html","https://www.francobordo.com/images/productos/lecomble-schmitt-cilindro-hidr-ulico-vhm-80-dt-365875.jpg","4.019,00 EUR"
"365874","Lecomble & Schmitt Kit de racores en T - manguera flexible - ø6mm","Kit de racores en T - manguera flexible - ø6mmConexiones hidráulicas.Variantes y especificacionesReferenciaModeloPeso (kg)22008096mm0.1322022778mm0.06","VDM Nuevos > Entorno del Motor","https://www.francobordo.com/lecomble-y-schmitt-kit-de-racores-en-t-manguera-flexible-6mm-p-365874.html","https://www.francobordo.com/images/productos/lecomble-schmitt-kit-de-racores-en-t-manguera-flex-365874.jpg","51,05 EUR"
"365873","Lecomble & Schmitt Kit de dirección LS 80 PRO - flexible 10 m","Kit de direcci&oacute;n LS 80 PRO - flexible 10 mMontaje frontal compacto para motores fueraborda de hasta 80 CV.Babor - estribor: 3.5 vueltasCarrera del cilindro: 206 mmComposici&oacute;n del kit:- Bomba 20 HB CAR - 20 cm&sup3;/vuelta - LECO2200804- Cilindro VHM EX 80CV - 70 cm&sup3; - LECO2203315- Juego de racores codos bomba &oslash;6 mm - LECO2201989- 10 m de manguera &oslash;6 - LECO1204268- Kit de llenado - LECO2203853 Variantes y especificaciones Referencia Modelo Peso (kg) 2203348 Flexible 10 m 6.33 2203564 /20 HB - flexible 12 m - 40-60 ch Suzuki 6.42","Motonautica > Volantes y Direccion > Direcciones Lecomble & Schmitt","https://www.francobordo.com/lecomble-y-schmitt-kit-de-direccion-ls-80-pro-flexible-10-m-p-365873.html","https://www.francobordo.com/images/productos/lecomble-schmitt-kit-de-direcci-n-ls-80-pro-flexib-365873.jpg","948,75 EUR"
"365872","Lecomble & Schmitt Conjunto de racores rectos - 1/4 - manguera flexible - ø8mm","Conjunto de racores rectos - 1/4 - manguera flexible - ø8mmConexiones hidráulicas.Variantes y especificacionesReferenciaModeloPeso (kg)22001231/4 - manguera flexible - ø8mm0.22200068manguera flexible - 1/4 BSPP - Ø10mm0.322000381/4 - manguera flexible - ø8mm - Acero inoxidable0.2","VDM Nuevos > Entorno del Motor","https://www.francobordo.com/lecomble-y-schmitt-conjunto-de-racores-rectos-1-4-manguera-flexible-8mm-p-365872.html","https://www.francobordo.com/images/productos/lecomble-schmitt-conjunto-de-racores-rectos-1-4-ma-365872.jpg","56,40 EUR"
"365871","Lecomble & Schmitt Conjunto de accesorios acodados - manguera flexible - 1/4 BSP","Conjunto de accesorios acodados - manguera flexible - 1/4 BSPP - &Oslash;8 mm - aceroConexiones hidr&aacute;ulicas. Variantes y especificaciones Referencia Modelo Peso (kg) 2200022 &Oslash;8mm - acero 0.24 2200023 &oslash;8mm - inox 0.22","Motonautica > Volantes y Direccion > Direcciones Lecomble & Schmitt","https://www.francobordo.com/lecomble-y-schmitt-conjunto-de-accesorios-acodados-manguera-flexible-1-4-bsp-p-365871.html","https://www.francobordo.com/images/productos/lecomble-schmitt-conjunto-de-accesorios-acodados-m-365871.jpg","56,20 EUR"
"365870","Alfombrilla antideslizante rectangular de Doormat, 40x68 cm","En poliuretano expandido con celdas cerradas y capa de velour de colores. Resistente a la intemperie. Especificaciones Referencia Tema cm 23.909.00 Rosa de los vientos 40x68 23.909.01 Gran Pavese 40x68 23.909.02 Faro 40x68 23.909.03 Delfines 40x68 23.909.04 Viento 40x68","Confort a Bordo > Ropa de Cama, Baño y Mesa > Alfombrillas","https://www.francobordo.com/alfombrilla-antideslizante-rectangular-de-doormat-40x68-cm-p-365870.html","https://www.francobordo.com/images/productos/formato-antideslizante-rectangular-de-doormat-40x68-cm-s1795-365870.jpg","28,10 EUR"
"365869","Alfombra de entrada","Alfombra de entrada hecha de cuerda de nylon trenzada a mano. Especificaciones Referencia cm 23.907.22 47x23 23.907.21 60x32 23.907.20 72x37","Tiempo Libre > Tiendas de Campaña > Alfombras y Suelos > Alfombras","https://www.francobordo.com/alfombra-de-entrada-p-365869.html","https://www.francobordo.com/images/productos/alfombra-de-entrada-1-365869.jpeg","49,90 EUR"
"365867","Bolsas estancas","Confeccionado en tejido de poli&eacute;ster recubierto de PVC amarillo. Art&iacute;culos personalizables bajo petici&oacute;n. Especificaciones Referencia mm Capacidad l 23.765.01 250x500 8 23.765.02 300x600 13 23.765.03 400x700 25","Equipo Personal > Bolsas y Fundas Estancas > Bolsas Estancas > Hasta 10 litros","https://www.francobordo.com/bolsas-estancas-p-365867.html","https://www.francobordo.com/images/productos/bolsas-estancas-4-365867.jpeg","13,05 EUR"
"365866","Carpeta","Soporte estanco para objetos, fabricado en PVC transparente con cierre especial. Especificaciones Referencia mm 23.764.01 127x178 23.764.02 178x254 23.764.03 267x343","Equipo Personal > Bolsas y Fundas Estancas > Fundas Estancas","https://www.francobordo.com/carpeta-p-365866.html","https://www.francobordo.com/images/productos/carpeta-1-365866.jpeg","4,55 EUR"
"365865","Bolsa/mochila estanca","Bolsa estanca y resistente con fondo plano. Conversi&oacute;n: se convierte en una gran mochila mediante correas de hombro acolchadas (opcionales). Cierre: r&aacute;pido Proof. Sistema de fijaci&oacute;n: ultra para enganchadores u otros dispositivos. Especificaciones Referencia Descripci&oacute;n Capacidad l Color cm peso gramos 23.523.90 Correas 23.523.01 Bolsa* 100 negro 37x77x37 1650 23.523.03 Bolsa* 100 gris 37x77x37 1650 * Nota: Clase 5 = Alto nivel de impermeabilidad que permite que el producto flote. M&aacute;ximo grado de estanqueidad. Resistente a altas presiones de agua. Adecuado para usos exigentes y profesionales, as&iacute; como para exposiciones prolongadas al agua. Clase 3 = Producto capaz de flotar durante m&aacute;s de 24 horas.","Equipo Personal > Bolsas y Fundas Estancas > Bolsas Estancas > De 51 a 100 litros","https://www.francobordo.com/bolsa-mochila-estanca-p-365865.html","https://www.francobordo.com/images/productos/bolsa-mochila-estanca-2-365865.jpeg","25,90 EUR"
"365864","Abrazadera universal SCANSTRUT ROKK Mini para dispositivos electrónicos","Sistema de montaje compacto y multiajustable para tel&eacute;fonos inteligentes, tabletas, buscadores de peces, c&aacute;maras de v&iacute;deo digitales, VHF y GPS. El cuerpo se adapta a diferentes placas superiores y abrazaderas para montaje en m&uacute;ltiples posiciones. Dise&ntilde;ado para aplicaciones marinas. Especificaciones Referencia Descripci&oacute;n Coincidir con 23.404.03 Placa superior para montaje plano [23.404.00] + elecci&oacute;n de abrazaderas 23.404.04 Placa superior adhesiva para montaje plano [23.404.00] + elecci&oacute;n de abrazaderas 23.404.05 Placa superior para montaje en rieles de 19 a 34 mm de di&aacute;metro [23.404.00] + elecci&oacute;n de abrazaderas 23.404.06 Placa superior con ventosa [23.404.00] + elecci&oacute;n de abrazaderas 23.404.10 Brazo ajustable para tel&eacute;fonos m&oacute;viles, sistemas GPS, dispositivos de 45 a 95 mm [23.404.00] + elecci&...","Electronica > Soportes Universales","https://www.francobordo.com/abrazadera-universal-scanstrut-rokk-mini-para-dispositivos-electronicos-p-365864.html","https://www.francobordo.com/images/productos/abrazadera-universal-scanstrut-rokk-mini-para-dispositivos-electronicos-1-365864.jpeg","28,90 EUR"
"365863","Cuberta de Opuélitos Columbia","Producto confeccionado en tela resistente a los rayos UV de 600 DEN, con forro de espuma suave y cierre de gancho y bucle doble. Material exterior: Cordura 1680. Resistencia: a los rayos UV. Cierre: de gancho y bucle doble (uno interior para envolver la escota y otro exterior para asegurar la cubierta). Forro: de espuma suave. Especificaciones Referencia mm Color 23.307.01 &Oslash;64x600 azul 23.307.02 &Oslash;64x1000 azul","Cabuyeria > Accesorios para Cabos","https://www.francobordo.com/cuberta-de-opuelitos-columbia-p-365863.html","https://www.francobordo.com/images/productos/cuberta-de-opuelitos-columbia-2-365863.jpeg","17,95 EUR"
"365862","Protección COLUMBUS para terminales de amarre con tensor","Hecho de 1680 cordura. Especificaciones Referencia mm Color 23.205.01 370 azul 23.205.02 550 azul","Cabuyeria > Accesorios para Cabos","https://www.francobordo.com/proteccion-columbus-para-terminales-de-amarre-con-tensor-p-365862.html","https://www.francobordo.com/images/productos/proteccion-columbus-para-terminales-de-amarre-con-tensor-1-365862.jpeg","15,95 EUR"
"365861","Bolsas de cuerda COLUMBUS","Para el almacenamiento de cuerdas. Resistencia: a la humedad y al agua de mar. Cierre: con cordones para la bolsa. Especificaciones Referencia Tama&ntilde;o mm 23.203.05 Grande 200x350 23.203.04 Peque&ntilde;a 300x220x350","Cabuyeria > Accesorios para Cabos","https://www.francobordo.com/bolsas-de-cuerda-columbus-p-365861.html","https://www.francobordo.com/images/productos/bolsas-de-cuerda-columbus-1-365861.jpeg","7,20 EUR"
"365860","Portavasos/Porta-latas COLUMBUS","Fondo de malla para el drenaje del agua. Fijaci&oacute;n: con 4 ventosas (incluidas) o con 4 ojales. Material: cordura 1680. Especificaciones Referencia mm Capacidad Color 23.202.04 140x210 2 Gris con detalles en azul 23.202.14 180x360 4 Azul con detalles en gris","Confort a Bordo > Accesorios Confort > Soportes","https://www.francobordo.com/portavasos-porta-latas-columbus-p-365860.html","https://www.francobordo.com/images/productos/portavasos-porta-latas-columbus-1-365860.jpeg","20,90 EUR"
